CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
43,1117,13,40286,5,1,"	01","	093","	00245",1,1,49,25,7,1968,7,4,3,,,"	01",1609,
43,1117,13,40286,3,1,"	04","	093","	00245",3,2,10,12,9,2007,2,4,,,,"	01",1609,
43,1117,13,40286,3,1,"	03","	093","	00245",3,1,13,5,5,2004,2,6,,,,"	01",1609,
43,1117,13,40286,3,1,"	02","	093","	00245",2,2,40,26,4,1977,2,6,,,,"	01",1609,
43,1117,13,40286,3,1,"	01","	093","	00245",1,1,42,8,8,1975,2,1,,1,,"	01",1609,3218
43,1117,13,40286,2,1,"	05","	093","	00245",3,2,3,5,3,2014,,,,,,"	01",1609,
43,1117,13,40286,2,1,"	04","	093","	00245",3,2,6,26,3,2011,1,3,,,,"	01",1609,
43,1117,13,40286,2,1,"	03","	093","	00245",4,1,25,25,11,1991,4,3,,,,"	01",1609,
43,1117,13,40286,2,1,"	01","	093","	00245",1,1,29,21,1,1988,2,6,,,,"	01",1609,
43,1117,13,40286,2,1,"	02","	093","	00245",2,2,28,20,3,1989,4,3,,1,,"	01",1609,4827
43,1117,13,40304,1,1,"	01","	095","	00246",1,2,31,16,5,1986,9,2,4,1,,"	01",1397,2794
43,1117,13,40304,1,1,"	02","	095","	00246",2,1,24,9,3,1993,7,2,3,,,"	01",1397,
43,1117,13,40304,2,1,"	01","	095","	00246",1,1,27,12,10,1990,7,4,3,1,,"	01",1397,1397
43,1117,13,40304,3,1,"	01","	095","	00246",1,2,58,26,6,1959,5,4,3,1,,"	01",1397,1397
43,1117,13,40304,5,1,"	02","	095","	00246",3,1,15,6,1,2002,3,3,,,,"	01",1397,
43,1117,13,40304,4,1,"	01","	095","	00246",1,1,54,4,6,1963,10,3,5,1,,"	01",1397,2794
43,1117,13,40304,4,1,"	02","	095","	00246",2,2,54,13,5,1963,7,6,3,,,"	01",1397,
43,1117,13,40304,5,1,"	01","	095","	00246",1,2,57,9,11,1960,5,4,2,1,,"	01",1397,1397
43,1117,13,40304,3,1,"	02","	095","	00246",3,2,16,6,11,2001,4,1,,,,"	01",1397,
43,1117,13,40309,1,1,"	07","	093","	00247",4,1,19,12,3,1998,4,3,,,,"	01",1611,
43,1117,13,40309,1,1,"	08","	093","	00247",2,2,37,15,9,1980,2,6,,,,"	01",1611,
43,1117,13,40309,5,1,"	01","	093","	00247",1,1,57,4,3,1960,,,,,,"	01",1611,
43,1117,13,40309,5,1,"	02","	093","	00247",2,2,54,13,6,1963,2,1,,1,,"	01",1611,3222
43,1117,13,40309,2,1,"	01","	093","	00247",1,1,27,17,4,1990,4,3,,1,,"	01",1611,3222
43,1117,13,40309,2,1,"	02","	093","	00247",2,2,26,22,3,1991,8,1,4,,,"	01",1611,
43,1117,13,40309,2,1,"	03","	093","	00247",3,1,1,17,10,2016,,,,,,"	01",1611,
43,1117,13,40309,4,1,"	01","	093","	00247",1,1,37,15,9,1980,3,3,,,,"	01",1611,
43,1117,13,40309,4,1,"	02","	093","	00247",2,2,33,28,9,1984,6,3,2,1,,"	01",1611,3222
43,1117,13,40309,4,1,"	03","	093","	00247",3,1,12,21,2,2005,2,5,,,,"	01",1611,
43,1117,13,40309,4,1,"	04","	093","	00247",3,2,4,11,3,2013,,,,,,"	01",1611,
43,1117,13,40309,3,1,"	01","	093","	00247",1,1,53,11,2,1964,4,3,,1,,"	01",1611,6444
43,1117,13,40309,3,1,"	02","	093","	00247",2,2,52,2,4,1965,4,3,,,,"	01",1611,
43,1117,13,40309,3,1,"	03","	093","	00247",3,1,24,18,3,1993,7,5,3,,,"	01",1611,
43,1117,13,40309,3,1,"	04","	093","	00247",3,1,19,22,3,1998,7,1,3,,,"	01",1611,
43,1117,13,40309,1,1,"	01","	093","	00247",1,1,45,2,1,1972,6,3,3,1,,"	01",1611,9666
43,1117,13,40309,1,1,"	02","	093","	00247",3,1,6,26,12,2010,2,3,,,,"	01",1611,
43,1117,13,40309,1,1,"	03","	093","	00247",3,1,15,14,4,2002,3,3,,,,"	01",1611,
43,1117,13,40309,1,1,"	04","	093","	00247",4,2,53,15,3,1964,4,3,,,,"	01",1611,
43,1117,13,40309,1,1,"	05","	093","	00247",4,2,85,17,1,1932,,,,,,"	01",1611,
43,1117,13,40309,1,1,"	06","	093","	00247",4,1,25,10,2,1992,4,3,,,,"	01",1611,
43,1117,13,40353,1,1,"	01","	094","	00248",1,1,67,15,8,1950,2,5,,1,,"	01",747,2988
43,1117,13,40353,5,1,"	02","	094","	00248",7,1,19,14,2,1998,4,3,,,,"	01",747,
43,1117,13,40353,5,1,"	01","	094","	00248",1,1,38,15,6,1979,3,3,,1,,"	01",747,2241
43,1117,13,40353,4,1,"	05","	094","	00248",4,1,7,6,12,2009,2,2,,,,"	01",747,
43,1117,13,40353,4,1,"	04","	094","	00248",4,1,8,10,6,2009,2,2,,,,"	01",747,
43,1117,13,40353,4,1,"	03","	094","	00248",3,1,31,19,3,1986,4,3,,,,"	01",747,
43,1117,13,40353,4,1,"	02","	094","	00248",4,2,26,2,1,1991,4,3,,,,"	01",747,
43,1117,13,40353,4,1,"	01","	094","	00248",1,2,56,29,7,1961,3,3,,1,,"	01",747,2241
43,1117,13,40353,3,1,"	03","	094","	00248",3,1,22,2,2,1995,7,1,3,1,,"	01",747,2241
43,1117,13,40353,3,1,"	02","	094","	00248",2,2,40,21,5,1977,3,3,,,,"	01",747,
43,1117,13,40353,3,1,"	01","	094","	00248",1,1,42,12,6,1975,3,3,,,,"	01",747,
43,1117,13,40353,2,1,"	03","	094","	00248",4,2,,15,6,2017,,,,,,"	01",747,
43,1117,13,40353,2,1,"	02","	094","	00248",3,2,24,18,9,1993,7,3,3,,,"	01",747,
43,1117,13,40353,2,1,"	01","	094","	00248",1,2,53,15,3,1964,4,3,,1,,"	01",747,1494
43,1117,13,40353,1,1,"	05","	094","	00248",3,2,16,24,8,2001,3,3,,,,"	01",747,
43,1117,13,40353,1,1,"	04","	094","	00248",3,1,23,23,12,1993,4,1,,,,"	01",747,
43,1117,13,40353,1,1,"	03","	094","	00248",2,2,47,13,7,1970,4,3,,,,"	01",747,
43,1117,13,40353,5,1,"	03","	094","	00248",7,1,19,14,8,1998,3,3,,,,"	01",747,
43,1117,13,40353,1,1,"	02","	094","	00248",4,2,63,20,2,1954,2,1,,,,"	01",747,
43,1117,13,40359,5,1,"	07","	095","	00249",4,2,1,2,10,2016,,,,,,"	01",1379,
43,1117,13,40359,1,1,"	01","	095","	00249",1,1,56,13,8,1961,7,4,3,,,"	01",1379,
43,1117,13,40359,5,1,"	05","	095","	00249",4,2,23,27,2,1994,4,3,,,,"	01",1379,
43,1117,13,40359,5,1,"	04","	095","	00249",3,1,21,3,3,1996,7,2,3,1,,"	01",1379,6895
43,1117,13,40359,5,1,"	03","	095","	00249",3,1,23,28,6,1994,4,3,,,,"	01",1379,
43,1117,13,40359,5,1,"	02","	095","	00249",2,2,54,3,5,1963,4,3,,,,"	01",1379,
43,1117,13,40359,5,1,"	01","	095","	00249",1,1,53,24,10,1964,7,4,3,,,"	01",1379,
43,1117,13,40359,4,1,"	02","	095","	00249",4,2,19,8,6,1998,4,3,,1,,"	01",1379,2758
43,1117,13,40359,4,1,"	01","	095","	00249",1,2,56,2,4,1961,7,3,3,,,"	01",1379,
43,1117,13,40359,3,1,"	03","	095","	00249",4,2,72,6,8,1945,2,6,,,,"	01",1379,
43,1117,13,40359,3,1,"	02","	095","	00249",3,2,31,16,7,1986,6,2,2,1,,"	01",1379,4137
43,1117,13,40359,3,1,"	01","	095","	00249",1,2,56,30,4,1961,6,2,2,,,"	01",1379,
43,1117,13,40359,1,1,"	05","	095","	00249",3,1,22,4,4,1995,7,2,3,,,"	01",1379,
43,1117,13,40359,1,1,"	04","	095","	00249",3,2,29,26,4,1988,7,4,3,,,"	01",1379,
43,1117,13,40359,1,1,"	03","	095","	00249",3,1,31,23,9,1986,7,4,3,1,,"	01",1379,6895
43,1117,13,40359,1,1,"	02","	095","	00249",2,2,55,13,10,1962,7,4,3,,,"	01",1379,
43,1117,13,40359,5,1,"	06","	095","	00249",4,1,4,13,7,2013,,,,,,"	01",1379,
43,1117,13,40382,4,1,"	04","	094","	00250",4,1,5,31,8,2012,1,2,,,,"	01",940,
43,1117,13,40382,3,1,"	01","	094","	00250",1,1,29,17,4,1988,3,3,,,,"	01",940,
43,1117,13,40382,3,1,"	02","	094","	00250",2,2,27,18,5,1990,3,3,,1,,"	01",940,2820
43,1117,13,40382,3,1,"	03","	094","	00250",4,2,56,6,11,1961,2,3,,,,"	01",940,
43,1117,13,40382,3,1,"	04","	094","	00250",3,1,15,12,4,2002,3,2,,,,"	01",940,
43,1117,13,40382,3,1,"	05","	094","	00250",3,2,2,31,10,2015,,,,,,"	01",940,
43,1117,13,40382,3,1,"	06","	094","	00250",3,2,8,31,1,2009,2,1,,,,"	01",940,
43,1117,13,40382,2,1,"	01","	094","	00250",1,1,45,21,5,1972,9,2,4,1,,"	01",940,1880
43,1117,13,40382,2,1,"	02","	094","	00250",2,2,41,26,5,1976,8,1,4,,,"	01",940,
43,1117,13,40382,1,1,"	01","	094","	00250",1,1,63,7,11,1954,2,6,,,,"	01",940,
43,1117,13,40382,1,1,"	02","	094","	00250",2,2,62,23,6,1955,2,6,,1,,"	01",940,2820
43,1117,13,40382,1,1,"	03","	094","	00250",3,2,38,26,2,1979,4,3,,,,"	01",940,
43,1117,13,40382,1,1,"	04","	094","	00250",4,1,12,30,3,2005,2,6,,,,"	01",940,
43,1117,13,40382,1,1,"	05","	094","	00250",4,1,10,27,11,2006,2,4,,,,"	01",940,
43,1117,13,40382,5,1,"	01","	094","	00250",1,2,48,28,7,1969,7,5,3,,,"	01",940,
43,1117,13,40382,5,1,"	02","	094","	00250",3,2,26,21,11,1990,7,5,3,,,"	01",940,
43,1117,13,40382,5,1,"	03","	094","	00250",3,1,18,23,9,1999,4,3,,1,,"	01",940,2820
43,1117,13,40382,4,1,"	01","	094","	00250",1,1,64,21,11,1952,3,3,,,,"	01",940,
43,1117,13,40382,4,1,"	02","	094","	00250",2,2,65,19,4,1952,3,3,,,,"	01",940,
43,1117,13,40382,4,1,"	03","	094","	00250",3,2,35,29,9,1982,4,2,,1,,"	01",940,2820
"	02",1117,14,40049,3,1,"	01","	004","	00251",1,2,74,10,12,1942,2,6,,,,"	01",10345,
"	02",1117,14,40049,1,1,"	04","	004","	00251",4,2,11,18,9,2006,2,6,,,,"	01",10345,
"	02",1117,14,40049,3,1,"	03","	004","	00251",3,2,53,13,5,1964,4,3,,1,,"	01",10345,31035
"	02",1117,14,40049,4,1,"	01","	004","	00251",1,1,58,28,11,1958,2,4,,1,,"	01",10345,72415
"	02",1117,14,40049,4,1,"	02","	004","	00251",3,1,40,9,12,1976,3,3,,,,"	01",10345,
"	02",1117,14,40049,4,1,"	03","	004","	00251",3,1,36,21,11,1981,7,5,3,,,"	01",10345,
"	02",1117,14,40049,4,1,"	04","	004","	00251",3,2,27,28,9,1990,7,5,3,,,"	01",10345,
"	02",1117,14,40049,4,1,"	05","	004","	00251",3,1,16,2,6,2001,3,3,,,,"	01",10345,
"	02",1117,14,40049,4,1,"	06","	004","	00251",2,2,55,13,4,1962,2,3,,,,"	01",10345,
"	02",1117,14,40049,4,1,"	07","	004","	00251",4,2,45,23,8,1972,3,3,,,,"	01",10345,
"	02",1117,14,40049,4,1,"	08","	004","	00251",4,1,54,4,4,1963,3,3,,,,"	01",10345,
"	02",1117,14,40049,5,1,"	01","	004","	00251",1,1,40,24,2,1977,2,4,,,,"	01",10345,
"	02",1117,14,40049,5,1,"	02","	004","	00251",4,2,46,24,8,1971,2,6,,,,"	01",10345,
"	02",1117,14,40049,5,1,"	03","	004","	00251",4,1,38,24,1,1979,2,4,,1,,"	01",10345,31035
"	02",1117,14,40049,1,1,"	01","	004","	00251",1,2,45,25,5,1972,4,3,,,,"	01",10345,
"	02",1117,14,40049,1,1,"	02","	004","	00251",3,2,27,27,5,1990,3,3,,,,"	01",10345,
"	02",1117,14,40049,1,1,"	03","	004","	00251",4,2,20,17,6,1997,4,3,,1,,"	01",10345,31035
"	02",1117,14,40049,3,1,"	02","	004","	00251",3,1,51,27,1,1966,4,3,,,,"	01",10345,
"	02",1117,14,40100,1,1,"	01","	005","	00252",1,2,35,5,1,1982,4,3,,1,,"	01",13486,13486
